MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
11,26.5,0,SW,31,E,6,9,67,34,1019.4,1015.6,15.8,24.9,No,0
10,27.1,0,SW,30,W,0,13,81,31,1018.6,1017.1,14.2,25.4,No,0
14.2,25.1,0,SSE,20,SSE,0,13,69,47,1020.3,1017.8,17.8,24.3,No,0
15.5,28.4,0.2,W,35,W,0,22,85,39,1018.7,1015.9,16.6,26.9,No,0
8.9,26.4,0,WSW,30,WSW,0,11,72,32,1018.4,1016.3,13.4,25.3,No,0
10,27.4,0,NE,28,NNW,2,9,75,31,1018.2,1015.6,14.5,26.2,No,0
11.7,27.8,0,NW,30,WNW,0,15,74,31,1017.4,1014,15.3,26.9,No,0
13.8,26.2,0,NW,35,W,0,11,69,27,1017.7,1014.9,16,25.5,No,0
11.8,20.4,0.8,NNE,33,SE,0,15,71,66,1017.5,1016.1,15.9,17.9,No,0
9.5,25.5,0,SE,19,S,4,11,83,42,1018.9,1016.4,13,23.1,No,0
9.2,27,0,N,28,N,0,17,81,22,1018.1,1015,13,26,No,0
8.6,30,0,W,41,W,0,19,73,21,1017.7,1015.2,12.6,29.1,No,0
7.6,26.5,0,SE,22,WNW,6,6,54,29,1023.6,1020.4,17.9,26.2,No,0
9.7,28.8,0,SE,20,S,11,9,59,35,1022.2,1016.5,17.3,27.1,No,0
10.5,31.8,0,N,35,NNW,9,22,65,23,1017,1011.9,18.8,31,No,0
7.9,26.4,0,WNW,39,WNW,0,15,50,32,1014.5,1014,17.7,23.2,No,0
5.3,22.5,0,E,22,SSW,7,11,84,36,1024.1,1020.9,12,22.1,No,0
11.4,19.7,0,W,17,WSW,0,9,66,64,1023,1021.8,13.7,16.7,No,0
4.8,23.1,0.4,WSW,24,WSW,6,19,70,33,1023.7,1020.2,12.9,22.9,No,0
6.1,24,0,W,39,W,6,17,71,42,1021.9,1018.4,13.7,21.9,No,0
8.7,24.9,0,WNW,31,W,4,17,70,36,1020.6,1017.8,14.4,24.5,No,0
8.4,24.7,0,SW,22,SSW,2,9,63,39,1022.9,1019.7,15.4,24.3,No,0
8.9,27.2,0,N,24,ENE,0,9,61,34,1027,1023.6,16.2,26.8,No,0
10,28.7,0,NNW,24,N,4,11,63,27,1028.5,1024.2,16.9,28.2,No,0
11,27.6,0,ESE,17,ESE,7,9,73,38,1024.9,1019.7,15.7,26.1,No,0
12.9,28.5,0,NE,31,SW,7,7,68,31,1020.4,1016.5,17.4,27.1,No,0
11.7,25.4,0,NE,30,SE,0,15,68,39,1021.7,1017.9,17.1,25.1,No,1
10.6,25.7,3.8,NNE,28,NE,9,11,72,36,1021.8,1017.9,16.5,24.8,Yes,0
9.5,26.1,0,ENE,20,SSE,0,7,67,41,1022.3,1019.4,16.4,24.8,No,0
8.8,27,0,SE,19,SE,0,7,68,29,1024.4,1020.8,15.7,26.1,No,0
9.8,22.4,0,ESE,19,SSE,4,9,61,55,1022.7,1019.6,17.4,22,No,1
12.8,23.6,3.6,SE,31,SE,7,13,97,46,1022.6,1019.9,16.5,23,Yes,0
9.4,22.7,0,ESE,28,SE,20,13,49,24,1027.4,1024.9,14.5,22,No,0
7.1,24.9,0,SE,20,W,0,7,63,28,1031.4,1028.1,13.1,23.9,No,0
6.7,24.3,0,SE,15,SE,2,9,68,36,1032.4,1028.2,14.6,23.8,No,0
6.1,25.4,0,E,17,S,0,9,66,31,1030.5,1025.7,14.2,24.4,No,0
6.4,26.6,0,N,39,N,6,17,62,35,1026.6,1020.5,14,25.1,No,0
11.7,28.5,0,N,28,NNW,0,13,70,32,1022.9,1018.9,15.7,27.4,No,0
12.1,26.9,0,NW,59,ESE,2,7,68,92,1019.2,1017.5,17.3,17.6,No,1
16.8,23.4,8.6,N,30,N,2,19,100,64,1018.1,1015.1,17.9,22.5,Yes,1
13.2,20,4,N,63,W,30,28,74,46,1012.1,1013,16.7,17.7,Yes,0
3.8,16.9,0,N,26,NNW,7,15,88,44,1017.8,1014.4,9.7,16.1,No,0
6.6,22.2,0,NNW,52,WNW,6,35,66,32,1011.4,1006,13.5,21.4,No,1
11,17.5,2.4,W,37,NNW,9,9,73,39,1017.2,1017,12.5,17,Yes,0
10.5,20.3,0,SSW,19,SE,7,9,73,45,1021.5,1017.6,12.7,19.6,No,0
6.7,25.2,0,NNE,22,NNW,0,9,73,38,1020.6,1016.7,13.5,24.7,No,0
7.9,24,0,ESE,15,SSE,6,9,79,47,1021.1,1017.4,14.4,23.1,No,1
13.9,18.2,13.2,NE,41,NNE,13,26,100,98,1014.6,1008.6,14.7,16.1,Yes,1
14.7,18.3,46,WNW,54,WNW,17,4,90,73,1003.4,1000.7,17.9,17.6,Yes,1
13.4,17.3,13.4,NNW,54,W,22,22,85,69,1005.2,1008.4,14.8,16.9,Yes,1
9.3,15.8,2.2,WNW,43,WNW,13,24,82,63,1017.6,1015.4,11,14.5,Yes,1
10.8,17.2,2,NNW,44,W,17,19,96,86,1016.3,1017,14.4,15.8,Yes,0
13.6,20.2,0.2,W,24,NW,15,6,82,58,1024,1022.8,15.9,18.8,No,0
8.7,20.3,0,NE,48,N,0,11,91,64,1025.5,1021.6,12.6,19.4,No,0
9.5,22.1,0,NW,30,W,4,20,86,49,1017.7,1015.6,15.3,21.3,No,0
6.3,20.4,0,NE,26,N,0,13,100,47,1021.5,1017.4,10,19.2,No,1
9.1,18.3,4.8,WNW,33,WNW,15,7,78,53,1019.3,1018.5,14.2,18.1,Yes,0
8,17.3,0,NW,24,W,4,11,80,57,1020.6,1018,12.6,16.3,No,0
8.3,17.3,0,WNW,39,WNW,0,17,82,63,1019.7,1016.5,12.1,16.4,No,0
12.1,18.5,0,W,35,W,9,15,79,47,1022.7,1021.9,15.1,17.9,No,0
4.7,17.9,0,SE,13,ESE,0,7,91,64,1027.1,1022.9,9.4,16.6,No,0
5.3,21.8,0,E,20,E,2,13,81,55,1023.7,1018.1,11.9,21.4,No,1
10.4,15.8,3,WNW,59,WSW,28,26,75,55,1018.6,1018.5,13.5,14.9,Yes,0
8.2,16.2,0,W,33,WSW,9,20,90,57,1021.5,1018.9,10.4,15.5,No,0
2.5,14.8,0,NE,19,NE,0,11,99,72,1019.5,1014.8,7,13.7,No,1
6.9,14.1,15.2,W,31,WNW,7,15,100,84,1005,1002.3,10.5,13,Yes,1
4.8,14,1.2,W,35,WSW,7,15,86,58,1008.5,1007.2,8,13.7,Yes,0
3.8,14.4,0,W,31,WSW,0,17,86,45,1008.9,1009.5,8.2,14.3,No,0
0.5,14.1,0.2,W,24,SW,6,9,99,54,1020,1019.8,5.2,14,No,0
3.6,14.1,0,ENE,15,NA,2,0,89,57,1027.6,1025.8,6.2,13.7,No,0
1.8,15.9,0,SE,19,SE,0,13,88,50,1031.1,1027.3,6.6,15.6,No,0
3.2,17.3,0,ESE,15,ESE,4,9,80,53,1029.2,1026.1,8,17.1,No,0
3.3,18.1,0,E,13,E,0,6,85,51,1027.9,1024.2,8.4,17.3,No,0
4.7,13.6,0,ESE,28,NA,7,0,73,76,1025,1021.8,10.4,11.8,No,1
9.8,14.9,11.6,SE,30,SE,13,15,95,92,1015.2,1008.3,11.6,13.5,Yes,1
10.8,14.6,11.6,W,35,W,6,9,97,89,1006.9,1002.4,12.9,14.2,Yes,1
7.2,12.3,1.2,W,31,NW,11,17,99,80,1004.9,1004,9,11.6,Yes,1
9,12.6,3.6,WNW,37,NW,17,15,92,81,1004.3,1004.9,9.8,11.6,Yes,1
9.8,14.6,1.8,NNE,35,NNE,9,17,88,76,1013.1,1010.1,11.4,14,Yes,1
11.4,15.7,7.2,N,48,WNW,17,13,80,78,1005.5,1006.7,14.2,13.5,Yes,1
10.5,13.8,3,WNW,28,WNW,15,19,89,64,1020,1020.3,10.9,12.5,Yes,1
9.6,13,1.2,WSW,35,W,13,20,69,67,1025,1025.9,10.7,12.6,Yes,0
0.4,12.7,0,SE,15,SE,0,7,85,50,1037.5,1036.1,4.9,11.2,No,0
-0.6,13.8,0.2,E,17,SE,0,6,88,59,1039.9,1036,4,13.4,No,0
0.9,15.2,0,E,13,W,6,4,90,58,1038.2,1035.2,6.6,14.5,No,0
0.9,11.4,0.2,E,15,E,7,6,100,70,1034.8,1030.5,3.5,11,No,0
0,12.9,0,ESE,17,ESE,0,11,95,70,1026,1019.7,4.1,12.8,No,1
4.1,15.9,7.6,NNW,24,WNW,13,9,97,83,1014.7,1013.5,12.9,14.8,Yes,0
9,17.6,0.2,ESE,15,NE,0,7,100,71,1018,1017.1,10.2,16.2,No,0
8.1,14.3,0.2,SSE,44,S,2,9,99,74,1017.7,1010.8,10,13.9,No,1
10,16.6,14.4,SSE,35,WSW,7,22,90,83,1000.1,998.4,11.9,13.9,Yes,1
8.8,11.6,1.4,NNW,41,NNW,9,24,89,84,1004.9,1003.4,10.4,10.4,Yes,1
9.1,13.7,12.6,WNW,43,WNW,24,20,89,68,1005.9,1008.4,10.6,12.5,Yes,0
9,13.2,0.2,W,63,N,13,17,85,73,1010.3,1005.4,10.4,12.5,No,1
6.6,8.2,4,W,48,W,28,26,87,85,1004.8,1007.6,7,7.5,Yes,1
-0.8,10.5,2.6,W,30,W,7,20,95,61,1022.9,1021.9,2.8,9.9,Yes,0
-1.3,7.5,0,ENE,15,SE,0,4,99,79,1023.4,1019,2.3,7.4,No,0
2.1,10.6,0.2,WNW,28,WSW,0,20,100,68,1019.5,1018.7,2.5,9.9,No,0
2.5,11.8,0.2,W,17,WSW,7,6,100,80,1026.9,1026.6,6.2,10.9,No,0
6.2,13.5,0.8,ENE,15,ENE,9,9,99,75,1029.8,1026.4,9.5,13.1,No,0
3,11.2,0,W,59,N,15,13,90,82,1019.3,1013.2,8.5,9.6,No,1
5.2,11.4,11.4,NW,26,W,9,7,96,76,1019,1021.4,7.3,11.1,Yes,0
7.2,12.5,0.4,WSW,17,W,0,11,88,86,1027.7,1026.4,9.3,11.6,No,0
7.9,12.7,0.2,W,20,W,6,13,100,82,1027.5,1024.7,9.7,12.6,No,0
8.2,11.7,0.2,E,19,ENE,0,13,97,70,1021.1,1016,9,11.6,No,0
6.7,10.6,1,WNW,19,SSE,0,7,92,99,1011.2,1008.6,7.8,8.9,No,1
7.2,15.4,7.6,WSW,43,WSW,19,20,80,60,1010.3,1010.4,10.6,15,Yes,0
4,16.5,0,SE,30,ESE,0,11,100,58,1020.7,1019.1,8.3,16.2,No,0
6.5,11.8,0.2,S,17,E,2,2,96,94,1022.7,1020.8,9.2,11.5,No,1
7,15.8,2,NE,13,NNE,0,9,100,76,1025.5,1023.1,9,13.9,Yes,0
6.2,14,0,NE,28,NNE,0,15,100,74,1023.8,1018.9,9.1,13.4,No,1
9.1,16.2,16.6,N,44,N,22,19,82,52,1009.3,1007.9,12.8,15.7,Yes,0
8.6,12.9,0.4,NW,69,NW,19,37,79,61,1007.3,1004.2,9.3,12,No,1
3.6,9.5,9.6,WNW,54,WNW,24,19,87,66,1019.3,1023.1,4.3,8.9,Yes,0
-0.3,10.8,0.2,W,26,WNW,0,13,99,72,1032.6,1030.1,4.4,9.6,No,0
4.4,12.8,0,W,20,ESE,4,6,90,66,1032.9,1030.6,8.4,12.2,No,0
-0.4,14,0.2,E,17,SSE,0,7,100,65,1033.9,1030.2,4.5,13.1,No,0
0.4,16.5,0,ENE,17,SE,6,6,94,64,1031.6,1027.5,6.1,15.1,No,0
2.1,13.4,0,E,13,SE,0,2,100,96,1026.2,1022.6,7.3,11.8,No,1
7.3,15.2,5,NNW,17,NE,7,7,100,88,1023.3,1021.8,10.9,14,Yes,0
8.5,17.3,0,ESE,13,E,6,7,100,70,1020.9,1019.5,10.7,16.7,No,0
6.2,16.8,0.4,W,15,NNE,11,7,100,96,1020.1,1015.6,10,13.8,No,1
9.9,18.2,6.8,NNW,56,W,31,22,92,99,1003.6,999.5,16.8,12.7,Yes,1
7.1,10.8,24.2,WNW,63,SW,24,28,82,67,1005.2,1009.8,8.5,8.4,Yes,0
-0.2,10.1,0.6,WNW,28,N,9,13,86,77,1015.5,1010.7,4.7,8.7,No,1
4.7,11.5,12,NNW,56,WNW,15,19,89,87,1013.5,1012.2,7.7,10.4,Yes,1
4.5,11.3,4,WNW,39,NNW,15,20,85,72,1017.4,1014.4,6.9,9.7,Yes,1
6.9,12.6,10.6,NW,39,WNW,17,24,90,82,1013.7,1017.3,9.5,11.5,Yes,0
5.9,10.8,0,W,22,WNW,9,11,85,79,1027.6,1026.1,8.1,10.5,No,0
7.7,12.2,0.8,W,28,NW,11,15,94,73,1025.8,1022.9,9.1,11,No,0
8.3,12.1,0.2,NNW,20,NNW,9,9,96,74,1024.4,1021.5,9.7,11.9,No,1
8,14.3,2.2,N,22,NE,7,9,93,76,1019.4,1017.4,9.7,13.7,Yes,1
9.6,11.8,3.8,N,33,N,0,22,100,92,1017,1012.3,10.6,11.5,Yes,1
8.3,13.7,21,SE,35,SE,7,20,83,47,1016.2,1016.5,8.6,13.5,Yes,0
-0.2,15.4,0,SE,30,E,4,11,85,51,1023,1022,5.6,15,No,0
1.4,15.1,0.2,SE,30,SE,9,7,76,48,1029,1027.9,7.6,14.8,No,0
0.5,15.3,0,SW,17,W,0,9,79,46,1033.5,1030.1,7.2,14.6,No,0
1.2,13,0,NNE,17,SE,0,7,100,55,1030.3,1027.2,4,12.1,No,0
0.7,15.6,0.2,ESE,13,SE,0,7,88,43,1027.9,1024.8,5.5,14.3,No,0
1.4,15.1,0,E,13,E,4,7,89,65,1026.7,1023.5,6,14.4,No,0
1.8,17.2,0,N,43,NNE,6,24,87,60,1022,1015.9,7.8,16.3,No,1
7.4,15,2.6,N,39,NW,11,15,79,56,1015.7,1013.9,11.2,14.1,Yes,0
4.7,13.4,0.2,NW,37,WNW,13,17,81,57,1021.1,1021.2,8.5,11.7,No,0
0.7,11.6,0,NW,19,WNW,0,13,100,58,1025.6,1021.8,4.7,11,No,0
4.7,15.4,0.6,WSW,22,W,6,19,87,60,1024.2,1022.5,9.7,13.8,No,0
4.7,16.6,0.2,W,22,W,6,11,81,56,1029.6,1028.1,10,16,No,0
2.2,16.8,0,ENE,19,ESE,0,11,100,56,1033,1030.1,6.5,15.7,No,0
1.7,18.5,0,NNE,24,NNE,0,13,89,54,1030.9,1026.3,8.6,17.9,No,0
6,18,0,NE,22,NNE,0,15,92,65,1024.8,1022.6,10.6,17.3,No,0
4,19.6,0,NNE,28,NNE,2,15,100,57,1023.8,1019.2,9.3,19.4,No,0
9.3,16.4,0,NNE,52,NNW,30,24,58,80,1012.9,1009.7,15,13.2,No,1
5.3,12,11,WNW,43,NW,15,20,86,66,1016.1,1015.2,7.1,11.7,Yes,0
5.4,15.4,1,NW,33,NW,11,17,83,56,1020.1,1016.5,9.3,14.2,No,0
8.4,13.9,0.2,SE,31,WSW,11,19,91,79,1016.8,1013.9,9.5,10.6,No,1
4.2,15.7,11,W,24,NNW,11,13,88,56,1016.1,1015.2,8.3,15,Yes,0
2.6,12.2,0,WSW,13,SW,6,9,79,71,1014.8,1011,8.4,11.9,No,0
3.3,14.1,0.2,SW,41,WSW,7,26,97,52,1013.2,1012.7,7.7,12.5,No,0
0.2,13.6,0,WNW,30,W,7,19,100,50,1022.9,1020.5,4,13,No,0
0.7,13.5,0.2,NW,22,NW,4,11,85,53,1025.3,1022.7,7,12.3,No,0
2.1,16.9,0,N,24,NW,4,13,89,57,1024.8,1021.5,8.5,16.2,No,0
3.4,18.2,0,NNE,26,N,0,9,85,51,1027.6,1024.2,10,16.5,No,0
7.8,15.3,0,N,37,SE,7,9,81,72,1024.7,1020,10.6,15.2,No,1
10.6,18.4,22,N,43,W,15,20,100,66,1015.9,1015.4,13.9,16.7,Yes,0
8.5,16.7,0.4,NNE,17,NW,0,11,96,65,1020,1016.1,12.3,15.8,No,0
6.1,13.9,0.2,SSE,37,E,6,7,87,76,1012.1,1005.6,10.1,13.5,No,1
9.6,16.6,33.6,WNW,48,W,15,31,90,60,1003.4,1008.8,11.4,15.1,Yes,0
7.7,15.1,0.6,NW,26,WNW,20,13,82,66,1023.7,1025.4,10.8,14,No,0
4.4,15.9,0,W,24,WSW,4,13,93,63,1031.3,1029.1,10.4,14.7,No,0
4.4,18.1,0,NE,15,ESE,7,7,100,68,1030.7,1028.1,9.2,17.1,No,0
5.5,20.5,0,E,22,ESE,0,7,90,60,1031.2,1027.4,12.1,19.7,No,0
8.1,20.3,0,NNE,33,NNE,7,17,94,63,1027.2,1021.3,12.6,20.1,No,1
12.6,17.8,4,N,50,NE,20,20,86,91,1014.8,1009.8,15.1,15.7,Yes,1
11.2,17.7,17,W,43,W,24,26,91,67,1012.4,1013.7,12.2,16.5,Yes,0
3.7,14.9,0.2,W,22,NNW,6,13,81,71,1021,1019.1,10.7,13.9,No,0
5.1,17.8,0,WNW,22,WSW,0,7,86,55,1022.3,1019.6,11.7,17.7,No,0
6.9,19.7,0,NE,31,NNE,9,19,79,55,1020.6,1016.1,12.6,19,No,1
12.4,16.2,8.6,N,46,NW,30,22,84,56,1009.5,1008.8,14.1,15.4,Yes,1
8.3,13.6,10.8,NNW,39,NW,17,22,88,72,1008.5,1011,10,12.8,Yes,0
9.4,16.1,0.4,W,31,WNW,2,17,87,56,1018.7,1018.1,11.7,15.6,No,0
4.4,18.2,0.6,NNE,26,NE,2,15,86,60,1022.6,1017.6,9.7,17,No,1
7.1,13.8,1.2,SSE,24,SSE,6,13,98,94,1010.7,1005.9,10.7,12.9,Yes,1
7.4,15.9,7.4,WNW,24,NW,2,13,81,57,1013.2,1012,10.5,14.9,Yes,0
5.3,14.9,0,ENE,26,NE,13,13,74,59,1018.1,1015.4,11.8,14.3,No,1
9.8,16.2,12.8,NE,31,ENE,11,9,96,72,1009.3,1005.3,11.3,15.8,Yes,0
9.3,18.8,0,W,39,W,24,28,76,61,1012.3,1011.5,13.2,17.6,No,0
4.9,20.5,0,SE,20,ESE,7,7,73,48,1015.8,1012,13.3,19.1,No,0
8.3,20.5,0,N,31,WNW,7,17,83,45,1012.3,1008.2,14.1,20.2,No,1
11,17.5,3,W,39,W,0,28,96,55,1008.9,1009.5,12.4,16.7,Yes,0
4.8,15.9,0,W,33,WNW,7,17,73,52,1014.8,1011.9,10.6,15.2,No,1
7.1,15.2,2.8,W,37,W,17,22,79,57,1012.9,1012.4,9.7,13.8,Yes,1
5.3,17.9,1.8,NE,31,NE,7,19,78,49,1014.6,1007.4,13.1,17.2,Yes,1
11.1,14.8,20.6,WNW,56,N,9,24,89,59,993.7,993.1,11.8,13.9,Yes,1
8.4,13.7,16.2,WNW,48,WNW,2,31,98,84,992.9,995.7,9.8,11.9,Yes,1
9.2,14.9,9,WNW,46,NW,17,20,98,78,1006.2,1007.7,11,13.5,Yes,0
5.9,21.7,0.8,NNE,46,N,9,26,86,48,1012.3,1005.9,11.8,21.2,No,1
10.8,15.1,12.4,NW,59,NW,24,35,76,59,1000.3,1000.5,11.8,13.9,Yes,1
8.3,15,8.6,WSW,67,NW,20,33,90,86,1006.9,1002.4,9.2,12.9,Yes,1
3.5,15.7,7.8,WNW,39,W,6,22,78,64,1018.3,1017.6,8.6,14.2,Yes,0
7,21.6,0,N,30,NW,6,15,72,55,1021.4,1020.3,13.6,20.3,No,0
9,23.8,0,N,30,NNW,6,15,86,49,1019.6,1016.4,15.4,23,No,0
11.8,22.1,0,W,28,E,13,7,83,57,1016.6,1016.8,14.5,20.3,No,0
8.3,20.9,0,ENE,44,NE,7,24,76,59,1019.1,1012,11.5,18.7,No,1
9.6,14.8,6.6,WNW,43,NW,9,20,89,75,1012.2,1010.6,9.9,14,Yes,0
5.7,14.8,0.6,SW,39,WSW,15,22,81,49,1017.3,1016.9,7.6,13.7,No,0
5.3,16.7,0.2,WSW,43,W,6,26,75,59,1017.9,1016.5,11.6,14.9,No,0
6.9,18.5,0.2,SE,33,SSW,17,9,57,40,1023.1,1022.3,11,16.9,No,0
4.2,20.7,0,WSW,39,SW,9,9,77,50,1026,1022.7,11,19,No,0
5.7,22.4,0,NNW,35,NNE,9,17,82,42,1022.4,1017.3,12.7,21.3,No,0
11.8,24.9,0,N,63,N,22,22,53,49,1008.7,1003.3,19.1,23.9,No,1
9.7,17.6,9.6,W,39,W,19,22,85,49,1008.7,1009.9,10.8,17,Yes,0
10.1,16.4,0.8,NNW,46,WSW,13,22,82,76,1012.8,1011.6,11.3,14.7,No,1
4.7,16.2,2.6,WNW,37,W,13,17,73,48,1020.6,1020.6,10,15.9,Yes,0
3.6,19.4,0.2,N,28,N,9,11,78,40,1023.4,1019.7,10.1,18.9,No,0
7.4,23.7,0,WSW,46,NNE,9,15,75,48,1015.8,1010.9,13.3,22.9,No,0
6.4,16.2,1,WSW,57,WSW,19,31,73,47,1014.2,1014.5,9.5,16,No,0
3.3,17.6,0,W,33,WNW,6,11,67,48,1022.7,1020.1,10.8,16.1,No,0
3.6,19,0,SSW,28,WSW,11,13,67,44,1021.3,1018.1,10.8,18.2,No,0
5.3,22.9,0,NW,30,NNW,7,15,82,40,1018.6,1015.3,13,21.7,No,0
12.7,24.6,0,NNW,37,N,15,13,52,42,1013,1011,18.6,23.3,No,0
8.2,22.2,0,W,28,SSE,2,7,72,51,1016.3,1014.8,13,20.1,No,0
7.5,23.3,0,NE,24,ESE,11,11,65,48,1018.7,1015.9,14.4,21.9,No,0
9.3,25.7,0,N,22,N,6,13,72,42,1018.8,1014.1,15.8,24.5,No,0
14.7,24.3,0,W,69,N,28,20,64,68,1005.9,1003.5,21.9,20.6,No,0
5.1,17,1,W,52,WNW,15,17,67,41,1015.9,1014.7,9,14.8,No,0
7.1,18.6,0,NW,33,W,7,17,63,43,1014.3,1011.6,11.7,17.1,No,0
7.6,19.7,0,WNW,37,WNW,13,20,72,47,1016.1,1016.3,13.2,18.2,No,0
6.9,23,0,NW,39,W,9,15,71,42,1019.4,1017.2,15,21.7,No,0
7.6,28.2,0,W,52,WNW,6,28,70,27,1015.6,1009.2,15.5,27.3,No,0
9.6,18.4,0,W,61,W,30,31,57,40,1010.4,1011.6,12.1,16.2,No,0
7.9,20.9,0,W,39,WSW,20,17,66,43,1012.4,1010.9,12.8,19.8,No,0
8.8,29.4,0,NNW,50,NNW,4,31,70,22,1010.3,1003.7,15.8,28.2,No,0
11.6,24.9,0,NW,37,WNW,6,22,64,43,1006.9,1008,18.1,24.2,No,0
9.7,25.9,0,WNW,31,W,9,15,73,31,1011.5,1007.3,17.8,25.3,No,0
9.9,24.4,0,W,48,WSW,2,26,67,36,1009.8,1008.6,17.6,23.5,No,0
7.7,26.9,0,E,24,NNW,9,6,67,35,1011.9,1007.7,16,26.5,No,1
14.1,27.1,8,WNW,54,W,0,26,87,38,1001.3,998.1,17.4,26.6,Yes,1
11.7,16,1.8,WNW,56,WNW,19,22,87,88,999.4,997.5,13,12.3,Yes,1
11.3,20.9,18.8,WSW,46,WSW,22,20,80,60,1005.9,1007.7,13.7,19.1,Yes,0
6.9,22.9,0.8,WSW,33,WSW,9,15,61,45,1017.3,1015.7,13.7,21.5,No,0
8.9,26.3,0,SSE,19,SE,4,9,74,22,1021.1,1019.6,16.8,25,No,0
11,29.3,0,N,35,NNW,11,13,73,34,1022,1018.2,18.7,27.9,No,0
14,29.9,0,SSE,22,ESE,7,13,66,45,1016.1,1013,21.7,29.1,No,0
14.8,31.5,0,WSW,35,W,7,17,74,26,1016.5,1015,20.2,30.6,No,0
14.6,32,0,NW,72,SE,7,15,59,39,1017.9,1014.9,22.5,29.8,No,0
19.2,36.2,0.8,N,54,N,11,20,66,22,1015.6,1010.6,23.6,35.3,No,0
21.6,26.6,0,WSW,37,WSW,11,11,51,45,1013.5,1013.1,23.9,25.8,No,1
14.3,21.6,19.2,WSW,50,WSW,9,28,98,44,1011.8,1010.3,14.5,20.2,Yes,0
5.9,21.6,0.2,WSW,39,W,9,22,62,38,1016.8,1014,12.7,20.4,No,0
8.2,22,0,W,41,WSW,15,19,55,41,1015.5,1015.1,14.7,21.1,No,0
7.3,24.5,0,WSW,35,W,9,20,63,39,1018.1,1015.7,14.7,23.6,No,0
9.3,28.1,0,NNW,22,NNE,7,19,67,34,1016.7,1014.1,18,26.7,No,0
11.4,29.2,0,WSW,33,SW,9,15,56,28,1014.1,1010.5,20.6,28.2,No,0
10.8,29.4,0,NW,33,SW,6,13,62,21,1011.8,1009.5,18.5,27.9,No,0
12.9,32.2,0,WNW,43,NW,9,22,56,14,1007.9,1004.4,22,31,No,0
13.7,30.2,0,SW,35,WSW,4,15,58,32,1008,1005.2,20.5,28.5,No,0
12.8,30.8,0,WNW,39,WSW,4,24,61,22,1009.3,1009.4,20.5,29.9,No,0
13.8,31.2,0,W,37,W,7,20,58,19,1013.8,1012,21.2,29.8,No,0
12.8,32.8,0,NNW,33,SE,11,11,46,33,1013.1,1008.7,21.6,31.8,No,0
19.3,32.8,0,WSW,44,WSW,6,28,62,40,1008.5,1007.4,25.2,30.9,No,0
19.8,26.1,0,NW,31,WNW,9,20,72,35,1011.7,1010.8,22.1,24,No,0
10,29.6,0,SW,43,SE,7,11,62,23,1014.6,1011.8,19.5,27.8,No,0
11.5,29.7,0,WNW,63,W,6,39,51,86,1003.3,1000.5,21.7,16.4,No,0
9.9,21,1,W,46,SW,28,28,54,37,1012.6,1014.9,14,19.4,No,0
7.5,26.9,0,S,30,SSW,6,13,56,32,1021.6,1018.6,15.9,25.2,No,0
10.7,29.8,0,SSW,31,S,9,15,57,27,1021.2,1018.3,19.2,27.8,No,0
11.7,33,0,W,31,SSW,7,15,57,24,1020.7,1016.4,20.6,31,No,0
13.4,37.2,0,NNW,52,W,9,30,51,11,1014,1008.2,21.7,35.9,No,0
20.4,26.9,0.4,W,35,W,6,20,65,40,1008.2,1010.2,23.1,24.1,No,0
13.8,29.8,0,NNE,33,E,17,11,51,28,1013.8,1011.3,19,28.1,No,1
16,22.7,5.2,NNE,22,NE,7,11,93,66,1010.7,1007.8,17.3,21.6,Yes,0
17.3,28.5,0,W,56,W,6,31,72,20,1007.2,1007.1,21.9,28,No,0
9,26.3,0,W,35,ESE,15,13,40,22,1019.1,1016.7,15.3,24,No,0
10.3,29.5,0,NE,37,NW,11,13,52,27,1018.5,1012.5,19.6,27.5,No,0
13.1,29.6,0,WSW,39,SSE,6,7,67,50,1006.6,1006.5,17.8,25.7,No,1
9.7,28.3,1.2,ESE,44,WSW,6,20,47,28,1013.3,1012.7,19.5,26.8,Yes,0
14.1,31.4,0,SE,22,SSE,13,11,47,29,1016.9,1013.3,21.3,30,No,0
15.4,35.3,0,ENE,33,NNW,19,11,49,28,1015.9,1010.9,24.5,32,No,0
17.5,34,0,NE,48,WNW,20,11,49,69,1013.6,1011.7,27.8,23.5,No,1
15.9,35.6,1.6,ENE,33,N,7,17,58,25,1015.3,1011.8,23.8,34.4,Yes,0
17.6,36.5,0,SW,48,N,11,19,45,26,1012,1008.3,28,34,No,1
20.9,31.5,2,SE,37,SE,17,22,88,55,1012.6,1009.6,21.9,28.3,Yes,0
21.9,35.6,0,NW,50,NW,20,28,50,26,1008.2,1004.9,28.1,34.4,No,1
22,27.7,3.8,E,28,E,6,15,93,66,1007.4,1005.5,22.9,26.7,Yes,1
22.8,32.1,3.2,W,65,NW,20,28,85,62,1002.5,999.2,24.3,30.6,Yes,1
15.9,33.1,4.4,W,35,WSW,6,15,54,25,1004.9,1003.4,22.6,30.9,Yes,0
15.5,31.6,0,WSW,39,W,9,24,63,25,1005.1,1004.1,23.4,31.4,No,0
14.9,32,0,SE,35,WNW,9,9,63,30,1011.1,1009.9,20.6,30.5,No,0
